,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
22,d998c9ok,vtdo8k,hydrangeapurple,8734,4939,2021-07-13 09:07:50+08:00,False,False,False
23,14dex7ue,vtdbqz,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
24,6z4wpym0,vtd8ga,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
25,au1pv8l8,vtcfek,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
26,jm1ccavz,vta5k3,LemonNarc,2089,5344,2022-02-12 13:44:52+08:00,False,False,False
27,1eqdt8vc,vt9qa4,lobangbecausenomoney,13548,19502,2018-05-21 00:31:08+08:00,False,False,False
28,9mnvrnm7,vt9iz8,aosroyal2,580,293,2021-01-03 12:38:09+08:00,False,False,False
29,6z4wpym0,vt9eoz,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
30,51r50ub5,vt8lzy,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
31,am0eouxu,vt89ot,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
32,3lb65kem,vt790u,homerulez7,3257,8017,2019-04-13 14:11:24+08:00,False,False,False
33,js4uzrh2,vt639s,unliketrap,5397,7991,2022-02-17 13:49:51+08:00,False,False,False
34,7c1uw7ks,vt5tpg,ILoveVitasoy,1087,7565,2020-07-20 00:05:19+08:00,False,False,False
35,6z4wpym0,vt5s4g,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
36,ircn9,vt5q9n,CarbonoAtom,24570,7620,2014-10-08 16:28:44+08:00,True,True,False
37,51r50ub5,vt5jc0,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
38,6l4z3,vt1u05,AutoModerator,1000,1000,2012-01-05 13:24:28+08:00,True,True,False
39,6z4wpym0,vssx9t,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
40,67azp9ne,vss3ui,Thick_Eggplant_316,673,162,2020-10-12 10:05:24+08:00,False,False,False
41,cn5bti35,vsqmuf,zuomok,2999,6634,2021-06-10 23:07:42+08:00,False,False,False
42,8ter06gm,vsqjm8,zippygoldi,5928,377,2020-11-09 20:22:42+08:00,False,False,False
43,1eqdt8vc,vsq5va,lobangbecausenomoney,13548,19502,2018-05-21 00:31:08+08:00,False,False,False
44,n15s4ez,vspjdl,FightWithHonour,4547,7898,2017-12-04 09:37:59+08:00,False,False,False
45,6z4wpym0,vsnxyo,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
46,10g7te,vsnn8m,memloh,1572,1494,2016-08-14 01:55:34+08:00,False,False,False
47,3onsmzzo,vsmn6r,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
48,am0eouxu,vsltdh,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
49,7y2md,vsl4pt,okaycan,1052,18341,2012-06-10 00:49:10+08:00,False,False,False
50,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
51,au1pv8l8,vsjrua,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
52,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
53,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
54,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
55,js4uzrh2,vsfo39,unliketrap,5397,7991,2022-02-17 13:49:51+08:00,False,False,False
56,5drps2e1,vsfn2r,patricklhe,10307,12748,2020-01-06 16:40:58+08:00,False,False,False
57,ggzcy,vsfhgg,azilorn,376,1962,2014-05-08 05:33:16+08:00,True,False,False
58,51r50ub5,vscy5d,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
59,67azp9ne,vscx3c,Thick_Eggplant_316,673,162,2020-10-12 10:05:24+08:00,False,False,False
60,6z4wpym0,vsbujk,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
61,6l4z3,vs9go2,AutoModerator,1000,1000,2012-01-05 13:24:28+08:00,True,True,False
62,6a0vyuzr,vs0bks,HistorianSoviet,8042,10184,2021-01-07 07:30:35+08:00,False,False,False
63,1ae8o0nv,vrzgbl,Hazelnut526,1701,17935,2018-05-02 00:04:11+08:00,False,False,False
64,avzi0,vrxfmu,320x240,5197,11927,2013-03-10 15:34:59+08:00,False,True,False
65,3lb65kem,vrwqu5,homerulez7,3257,8017,2019-04-13 14:11:24+08:00,False,False,False
66,l9c4d6nw,vrwioh,merlion_sg,2602,315,2022-03-29 09:34:20+08:00,False,False,False
67,51r50ub5,vrvkmj,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
68,6nr03ap4,vrv9yl,heikafei,156,520,2020-06-03 23:39:38+08:00,False,False,False
69,7rzzeccc,vrupox,ivan7296,2608,25809,2020-08-20 09:54:16+08:00,False,False,False
70,1eqdt8vc,vrtlq6,lobangbecausenomoney,13548,19502,2018-05-21 00:31:08+08:00,False,False,False
71,mnfmw2yl,vrt7ns,AsparagusTamer,337,4393,2022-05-03 10:51:40+08:00,False,False,False
72,am0eouxu,vrsyur,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
73,51r50ub5,vrsifo,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
74,d9y2p0xo,vrs2y3,InstantlyLyrical,443,666,2021-07-13 16:08:28+08:00,False,False,False
75,cmwn57qg,vrr8bu,puremilkyway,320,88,2021-06-10 14:29:52+08:00,False,False,False
76,62xqunuw,vrqvf5,PublicSummer0,5577,7300,2020-04-10 18:56:56+08:00,False,False,False
77,40ddigft,vrqilm,Downpesman,1779,4455,2019-06-25 15:30:36+08:00,False,False,False
78,de3s4ctp,vrq5o9,mailchecker,3768,2740,2021-08-21 19:34:00+08:00,False,True,False
79,js4uzrh2,vrq2uj,unliketrap,5397,7991,2022-02-17 13:49:51+08:00,False,False,False
80,au1pv8l8,vrpred,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
81,js4uzrh2,vrm4te,unliketrap,5397,7991,2022-02-17 13:49:51+08:00,False,False,False
82,6l4z3,vrii7c,AutoModerator,1000,1000,2012-01-05 13:24:28+08:00,True,True,False
83,am0eouxu,vre020,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
84,d67fk,vrbbep,thedroidmaster,3730,199,2013-09-16 16:21:48+08:00,False,False,False
85,am0eouxu,vr9iul,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
86,p83yi,vr8wpa,Pokerlulzful,403,11651,2015-08-01 10:34:23+08:00,False,False,False
87,3igu9vss,vr8wj7,SuperWIKI1,2420,861,2019-03-31 10:40:35+08:00,False,False,False
88,js4uzrh2,vr892z,unliketrap,5397,7991,2022-02-17 13:49:51+08:00,False,False,False
89,7lxxuvx,vr7xoa,jayk26,179,146,2017-07-19 18:59:41+08:00,False,False,False
90,wgnhqde,vr6ni4,SlashCache,4740,9969,2018-02-12 11:39:24+08:00,False,False,False
91,au1pv8l8,vr67ls,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
92,10g7te,vr5rta,memloh,1572,1494,2016-08-14 01:55:34+08:00,False,False,False
93,51r50ub5,vr5eyl,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
94,am0eouxu,vr49tz,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
95,46ldeyud,vr3kd4,Jonnyboo234,10360,511,2019-07-19 00:29:27+08:00,False,False,False
96,au1pv8l8,vr33i5,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
97,mnfmw2yl,vr2u6k,AsparagusTamer,337,4393,2022-05-03 10:51:40+08:00,False,False,False
98,13w81m,vr2mmx,hansemface,370,2950,2016-12-27 17:13:34+08:00,False,True,False
99,6z4wpym0,vr24hh,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
100,7rzzeccc,vr1sja,ivan7296,2608,25809,2020-08-20 09:54:16+08:00,False,False,False
101,cpt8lfzq,vr1c35,RozyBarbie,2412,5455,2021-06-14 18:35:23+08:00,False,False,False
102,ojuqd,vr191b,Twrd4321,72371,99546,2015-07-05 22:11:54+08:00,False,True,False
103,3onsmzzo,vr008e,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
104,1eqdt8vc,vqz0pr,lobangbecausenomoney,13548,19502,2018-05-21 00:31:08+08:00,False,False,False
105,6z4wpym0,vqyqyy,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
106,5940jxqi,vqwwwg,theysquawk,215,5867,2020-05-08 14:24:15+08:00,False,False,False
107,3onsmzzo,vqwtbe,thestudiomaster,9547,33166,2019-04-29 20:56:36+08:00,False,True,False
108,js4uzrh2,vqvr9r,unliketrap,5397,7991,2022-02-17 13:49:51+08:00,False,False,False
109,6z4wpym0,vqvlwj,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
110,vjhr0h9,vqvfyy,worldcitizensg,14794,57227,2018-02-05 20:22:18+08:00,False,True,False
111,6l4z3,vqs6r4,AutoModerator,1000,1000,2012-01-05 13:24:28+08:00,True,True,False
112,6z4wpym0,vqk3p2,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
113,js4uzrh2,vqjm3u,unliketrap,5397,7991,2022-02-17 13:49:51+08:00,False,False,False
114,kt5gw,vqdo0p,HeavyArmsJin,6977,37519,2015-01-19 22:24:19+08:00,False,False,False
115,6z4wpym0,vqggtd,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
116,51r50ub5,vqe9t9,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
117,6z4wpym0,vqdnay,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
118,l0w5a,vqd4z7,inodlz,249,2513,2015-01-30 02:01:13+08:00,False,False,False
119,au1pv8l8,vqc5eu,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
120,qsx6s,vqc0o4,gottaname,405,33974,2015-09-29 09:32:46+08:00,False,False,False
121,qcbvdrw,vqapia,silentscope90210,27113,66552,2018-01-01 12:07:30+08:00,False,False,False
122,a1szl07n,vqaph2,gilamonster69,204,289,2021-01-29 11:19:01+08:00,False,False,False
123,6z4wpym0,vqapaj,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
124,mudpnp4,vqa9gd,ukH5A,1832,623,2017-12-02 16:52:58+08:00,False,False,False
125,wgnhqde,vq9a2x,SlashCache,4740,9969,2018-02-12 11:39:24+08:00,False,False,False
126,3xqikpcy,vq90c7,SeniorCelery,927,476,2019-06-13 15:36:53+08:00,False,False,False
127,4u4xvcsv,vq8r5r,chancethecorgi,12750,962,2019-10-20 19:09:21+08:00,False,False,False
128,au1pv8l8,vq8d48,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
129,de3s4ctp,vq6i1y,mailchecker,3768,2740,2021-08-21 19:34:00+08:00,False,True,False
130,vjhr0h9,vq4y3l,worldcitizensg,14794,57227,2018-02-05 20:22:18+08:00,False,True,False
131,d998c9ok,vq4qmm,hydrangeapurple,8734,4939,2021-07-13 09:07:50+08:00,False,False,False
132,6l4z3,vq2aub,AutoModerator,1000,1000,2012-01-05 13:24:28+08:00,True,True,False
133,6z4wpym0,vpyaac,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
134,67azp9ne,vpv27p,Thick_Eggplant_316,673,162,2020-10-12 10:05:24+08:00,False,False,False
135,6z4wpym0,vpu25e,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
136,3d6rv89u,vprk5a,Jammy_buttons2,67834,167198,2019-03-08 09:33:52+08:00,False,False,False
137,51r50ub5,vpr2u9,yrt97,19189,6976,2019-11-19 13:20:51+08:00,False,False,False
138,6z4wpym0,vpqg1d,MicrotechAnalysis,127225,13038,2020-06-19 18:58:24+08:00,False,False,False
139,46ldeyud,vppp73,Jonnyboo234,10360,511,2019-07-19 00:29:27+08:00,False,False,False
140,au1pv8l8,vpoenl,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
141,1eqdt8vc,vpo8h3,lobangbecausenomoney,13548,19502,2018-05-21 00:31:08+08:00,False,False,False
142,mnfmw2yl,vpmr3y,AsparagusTamer,337,4393,2022-05-03 10:51:40+08:00,False,False,False
143,8usxb,vpm4he,Lu5ck,4869,2776,2012-08-31 22:07:47+08:00,False,False,False
144,3d6rv89u,vpltii,Jammy_buttons2,67834,167198,2019-03-08 09:33:52+08:00,False,False,False
